YEARLY_INCOME,CURRENT_SAVINGS_TO_YEARLY_INCOME_RATIO,CURRENT_DEBT_TO_YEARLY_INCOME_RATIO,CURRENT_DEBT_TO_CURRENT_SAVINGS_RATIO,YEARLY_CLOTHING_TO_YEARLY_INCOME_RATIO,YEARLY_CLOTHING_TO_CURRENT_SAVINGS_RATIO,YEARLY_CLOTHING_TO_CURRENT_DEBT_RATIO,YEARLY_EDUCATION_TO_YEARLY_INCOME_RATIO,YEARLY_EDUCATION_TO_CURRENT_SAVINGS_RATIO,YEARLY_EDUCATION_TO_CURRENT_DEBT_RATIO,YEARLY_ENTERTAINMENT_TO_YEARLY_INCOME_RATIO,YEARLY_ENTERTAINMENT_TO_CURRENT_SAVINGS_RATIO,YEARLY_ENTERTAINMENT_TO_CURRENT_DEBT_RATIO,YEARLY_LOAN_FINES_TO_YEARLY_INCOME_RATIO,YEARLY_LOAN_FINES_TO_CURRENT_SAVINGS_RATIO,YEARLY_LOAN_FINES_CURRENT_DEBT_RATIO,YEARLY_GAMBLING_TO_YEARLY_INCOME_RATIO,YEARLY_GAMBLING_TO_CURRENT_SAVINGS_RATIO,YEARLY_GAMBLING_TO_CURRENT_DEBT_RATIO,YEARLY_GROCERIES_TO_YEARLY_INCOME_RATIO,YEARLY_GROCERIES_TO_CURRENT_SAVINGS_RATIO,YEARLY_GROCERIES_TO-CURRENT_DEBT_RATIO,YEARLY_HEALTH_TO_YEARLY_INCOME_RATIO,YEARLY_HEALTH__TO_CURRENT_SAVINGS_RATIO,YEARLY_HEALTH_TO_CURRENT_DEBT_RATIO,YEARLY_HOUSING_TO_YEARLY_INCOME_RATIO,YEARLY_HOUSING_TO_CURRENT_SAVINGS_RATIO,YEARLY_HOUSING_TO_CURRENT_DEBT_RATIO,YEARLY_TAX_TO_YEARLY_INCOME_RATIO,YEARLY_TAX_TO_CURRENT_SAVINGS_RATIO,YEARLY_TAX_TO_CURRENT_DEBT_RATIO,YEARLY_TRAVEL_TO_YEARLY_INCOME_RATIO,YEARLY_TRAVEL_TO_CURRENT_SAVINGS_RATIO,YEARLY_TRAVEL_TO_CURRENT_DEBT_RATIO,YEARLY_UTILITIES_TO_YEARLY_INCOME_RATIO,YEARLY_UTILITIES_TO_CURRENT_SAVINGS_RATIO,YEARLY_UTILITIES_TO_CURRENT_DEBT_RATIO,YEARLY_EXPENDITURE_TO_YEARLY_INCOME_RATIO,YEARLY_EXPENDITURE_TO_CURRENT_SAVINGS_RATIO,YEARLY_EXPENDITURE_TO_CURRENT_DEBT_RATIO,CREDIT_SCORE
84915,2,2.9,1.45,0.0736,0.0368,0.0254,0,0,0,0.2213,0.1107,0.0763,0,0,0,0,0,0,0.0597,0.0298,0.0206,0.02,0.01,0.0069,0.2049,0.1025,0.0707,0.0297,0.0148,0.0102,0.355,0.1775,0.1224,0.0358,0.0179,0.0123,1,0.5,0.3448,644
41942,11.1818,1.2727,0.1138,0.0285,0.0026,0.0224,0,0,0,0.2049,0.0183,0.161,0,0,0,0.0133,0.0012,0.0105,0.1684,0.0151,0.1323,0.1137,0.0102,0.0893,0.3048,0.0273,0.2395,0.008,0.0007,0.0063,0,0,0,0.0675,0.006,0.053,0.9091,0.0813,0.7143,585
44768,0.9091,17.2727,19,0.0325,0.0358,0.0019,0.1791,0.197,0.0104,0.0674,0.0742,0.0039,0,0,0,0.0306,0.0337,0.0018,0.1115,0.1227,0.0065,0.0231,0.0254,0.0013,0,0,0,0,0,0,0.4444,0.4889,0.0257,0.0204,0.0224,0.0012,0.9091,1,0.0526,453
9451,0,23.4,0,0.0263,0,0.0011,0.249,0.4081,0.0106,0.1906,0.5212,0.0081,0,0.0029,0,0.0401,0,0.0017,0.1015,0,0.0043,0.0113,0,0.0005,0.0917,0,0.0039,0,0,0,0.2613,0,0.0112,0.0281,0.0785,0.0012,1,1.1956,0.0427,379
102238,1.9,1.2,0.6316,0.1112,0.0585,0.0926,0,0,0,0.2655,0.1397,0.2213,0,0,0,0,0,0,0.0637,0.0335,0.0531,0.0257,0.0135,0.0214,0,0,0,0.0258,0.0136,0.0215,0.4771,0.2511,0.3975,0.0311,0.0163,0.0259,1,0.5263,0.8333,621
388814,1.9091,5.5455,2.9048,0.0359,0.0188,0.0065,0,0,0,0.1418,0.0743,0.0256,0,0,0,0,0,0,0.108,0.0566,0.0195,0.05,0.0262,0.009,0.1405,0.0736,0.0253,0.0398,0.0208,0.0072,0.3408,0.1785,0.0615,0.0524,0.0274,0.0094,0.9091,0.4762,0.1639,633
239024,6.4167,9.9167,1.5455,0.0522,0.0081,0.0053,0,0,0,0.0256,0.004,0.0026,0,0,0,0.0091,0.0014,0.0009,0.2113,0.0329,0.0213,0.039,0.0061,0.0039,0.21,0.0327,0.0212,0.0212,0.0033,0.0021,0.2142,0.0334,0.0216,0.0507,0.0079,0.0051,0.8333,0.1299,0.084,576
43716,12.1,0.1,0.0083,0.1267,0.0105,1.2674,0,0,0,0.2795,0.0231,2.7948,0,0,0,0,0,0,0.2797,0.0231,2.7971,0.2032,0.0168,2.0316,0,0,0,0.0118,0.001,0.118,0,0,0,0.099,0.0082,0.9902,1,0.0826,9.9991,662
50936,0.9,9.1,10.1112,0.1796,0.1995,0.0197,0.1328,0.1476,0.0146,0.4032,0.448,0.0443,0.0024,0.0026,0.0003,0,0,0,0.1235,0.1372,0.0136,0.0372,0.0414,0.0041,0,0,0,0.0551,0.0612,0.0061,0,0,0,0.0662,0.0736,0.0073,1,1.1111,0.1099,576
9609,0.2,0,0,0.0197,0.0983,0,0,0,0.0463,0.3992,1.9958,0.0609,0,0,0.0005,0,0,0.0015,0.064,0.32,0.3922,0,0,0.119,0,0,0.0016,0,0,0.0169,0.5171,2.5853,1.2675,0,0,0.0028,1,4.9995,0.5796,630
0,6.1683,8.4117,5.1667,0.0999,0,0,0.1285,0,0,0.0716,0,0,0.0009,0.0018,0.0003,0,0,0,0.1842,0.1238,0.024,0.0644,0.0154,0.003,0.0518,0,0,0.018,0,0,0.2099,1.476,0.2857,0.0423,0.0497,0.0096,0.9156,1.6667,0.3226,560
26768,0.375,14.125,37.6667,0.0481,0.1283,0.0034,0,0,0,0.1587,0.4233,0.0112,0,0,0,0,0,0,0.2218,0.5915,0.0157,0.0283,0.0754,0.002,0,0,0,0,0,0,0.7455,1.9879,0.0528,0.0476,0.1269,0.0034,1.25,3.3333,0.0885,542
148708,9.3,18,1.9355,0.0524,0.0056,0.0029,0,0,0,0.0419,0.0045,0.0023,0,0,0,0.0103,0.0011,0.0006,0.3822,0.0411,0.0212,0.0821,0.0088,0.0046,0,0,0,0.0285,0.0031,0.0016,0.3202,0.0344,0.0178,0.0824,0.0089,0.0046,1,0.1075,0.0556,484
48358,0.8889,24.2222,27.2499,0.0215,0.0241,0.0009,0.2206,0.2482,0.0091,0.0959,0.1079,0.004,0,0,0,0.0304,0.0342,0.0013,0.1271,0.1429,0.0052,0.0266,0.03,0.0011,0,0,0,0,0,0,0.5639,0.6343,0.0233,0.0252,0.0283,0.001,1.1111,1.25,0.0459,343
288056,1.7143,3.2857,1.9167,0.0631,0.0368,0.0192,0.0307,0.0179,0.0093,0.1171,0.0683,0.0356,0,0,0,0.0682,0.0398,0.0208,0.1274,0.0743,0.0388,0.0295,0.0172,0.009,0.1656,0.0966,0.0504,0.0512,0.0298,0.0156,0,0,0,0.0615,0.0359,0.0187,0.7143,0.4167,0.2174,589
116447,1.6,8,5,0.0753,0.047,0.0094,0.0599,0.0374,0.0075,0.1832,0.1145,0.0229,0,0,0,0.1029,0.0643,0.0129,0.0618,0.0386,0.0077,0.0366,0.0229,0.0046,0,0,0,0.0227,0.0142,0.0028,0.4279,0.2674,0.0535,0.0298,0.0186,0.0037,1,0.625,0.125,547
204368,9,16,1.7778,0.0362,0.004,0.0023,0.1577,0.0175,0.0099,0.0426,0.0047,0.0027,0,0,0,0,0,0,0.3229,0.0359,0.0202,0.0807,0.009,0.005,0,0,0,0.0319,0.0035,0.002,0.2445,0.0272,0.0153,0.0835,0.0093,0.0052,1,0.1111,0.0625,467
26498,12.8,1.2,0.0938,0.0506,0.004,0.0421,0,0,0,0.1934,0.0151,0.1611,0,0,0,0,0,0,0.1963,0.0153,0.1636,0.1533,0.012,0.1277,0.3255,0.0254,0.2713,0.0086,0.0007,0.0072,0,0,0,0.0723,0.0057,0.0603,1,0.0781,0.8333,608
42063,0.9,0.9,1,0.0943,0.1048,0.1048,0.0733,0.0814,0.0814,0.2275,0.2527,0.2527,0,0,0,0,0,0,0.076,0.0844,0.0844,0.0353,0.0392,0.0392,0,0,0,0.0305,0.0339,0.0339,0.4263,0.4737,0.4737,0.0368,0.0409,0.0409,1,1.1111,1.1111,660
191741,2.5,4.7143,1.8857,0.0439,0.0176,0.0093,0.0225,0.009,0.0048,0.0857,0.0343,0.0182,0,0,0,0,0,0,0.1037,0.0415,0.022,0.0463,0.0185,0.0098,0,0,0,0.0344,0.0137,0.0073,0.3327,0.1331,0.0706,0.0451,0.0181,0.0096,0.7143,0.2857,0.1515,630
185365,1.7273,0.6364,0.3684,0.1441,0.0834,0.2264,0,0,0,0.2249,0.1302,0.3534,0,0,0,0,0,0,0.0522,0.0302,0.082,0.015,0.0087,0.0236,0.1442,0.0835,0.2266,0.0209,0.0121,0.0328,0.2826,0.1636,0.4441,0.0252,0.0146,0.0395,0.9091,0.5263,1.4286,635
178532,2.6429,7.5714,2.8649,0.0356,0.0135,0.0047,0.0289,0.0109,0.0038,0.1094,0.0414,0.0144,0,0,0,0,0,0,0.0861,0.0326,0.0114,0.0362,0.0137,0.0048,0.1545,0.0584,0.0204,0.0477,0.0181,0.0063,0.1585,0.06,0.0209,0.0575,0.0218,0.0076,0.7143,0.2703,0.0943,605
7650,0.5714,0,0,0.0173,0.0302,0,0.0346,0.0606,0.053,0.4618,0.8083,0,0,0,0.0003,0,0,0.0224,0.0703,0.1231,0,0,0,0.0525,0,0,0.3742,0,0,0,0.8444,1.4779,0.3045,0,0,0.0694,1.4285,2.5001,1.2855,618
16708,8.8887,1.1111,0.125,0.0223,0.0025,0.0201,0,0,0,0.2697,0.0303,0.2427,0,0,0,0.0138,0.0015,0.0124,0.2671,0.03,0.2404,0.0636,0.0072,0.0573,0,0,0,0.009,0.001,0.0081,0.3749,0.0422,0.3374,0.0907,0.0102,0.0817,1.1111,0.125,1,611
223930,9.9,3.3,0.3333,0.0402,0.0041,0.0122,0.1489,0.015,0.0451,0.0534,0.0054,0.0162,0,0,0,0.0133,0.0013,0.004,0.3078,0.0311,0.0933,0.0472,0.0048,0.0143,0,0,0,0.0302,0.0031,0.0092,0.28,0.0283,0.0848,0.0791,0.008,0.024,1,0.101,0.303,637
222426,2.7273,5.8182,2.1333,0.0657,0.0241,0.0113,0.0269,0.0098,0.0046,0.2185,0.0801,0.0376,0,0,0,0,0,0,0.1112,0.0408,0.0191,0.0444,0.0163,0.0076,0,0,0,0.0409,0.015,0.007,0.3475,0.1274,0.0597,0.0541,0.0198,0.0093,0.9091,0.3333,0.1562,585
158684,6,16.2727,2.7121,0.0599,0.01,0.0037,0,0,0,0.0584,0.0097,0.0036,0,0,0,0,0,0,0.4012,0.0669,0.0247,0.0614,0.0102,0.0038,0,0,0,0.0438,0.0073,0.0027,0.1691,0.0282,0.0104,0.1152,0.0192,0.0071,0.9091,0.1515,0.0559,528
44426,0.4,2.1,5.2501,0.0634,0.1585,0.0302,0.0699,0.1748,0.0333,0.212,0.5301,0.101,0,0,0,0,0,0,0.0675,0.1688,0.0321,0.025,0.0625,0.0119,0,0,0,0.029,0.0726,0.0138,0.4983,1.2458,0.2373,0.0348,0.087,0.0166,1,2.5001,0.4762,636
7127,0.2857,0,0,0.0126,0.0442,0.1739,0.0373,0.1306,0.0004,0.4853,1.6989,0,0,0,0.0005,0,0,0.0586,0.076,0.2662,0,0,0,0.0308,0,0,0.2338,0,0,0.0171,0.8173,2.861,0.1739,0,0,0,1.4287,5.001,1.7902,600
0,1.9165,8.8846,3.1304,0.1073,0,0,0.0307,0,0,0,0,0,0,0,0,0,0,0,0.1159,0.1173,0.0375,0.0083,0.013,0.0041,0.0686,0.2258,0.0721,0.0286,0,0,0.4729,0,0,0.0092,0.0787,0.0251,1.0052,0.4348,0.1389,564
116651,1.1818,7.9091,6.6923,0.1793,0.1517,0.0227,0,0,0,0.1812,0.1534,0.0229,0,0,0,0,0,0,0.0652,0.0552,0.0082,0.0381,0.0322,0.0048,0,0,0,0.0224,0.019,0.0028,0.3934,0.3328,0.0497,0.0294,0.0249,0.0037,0.9091,0.7692,0.1149,570
176066,9,8.0909,0.899,0.0306,0.0034,0.0038,0,0,0,0.0674,0.0075,0.0083,0,0,0,0.0124,0.0014,0.0015,0.3311,0.0368,0.0409,0.0235,0.0026,0.0029,0.3326,0.037,0.0411,0.0307,0.0034,0.0038,0,0,0,0.0808,0.009,0.01,0.9091,0.101,0.1124,566
21744,5.7778,2.1111,0.3654,0.0476,0.0082,0.0225,0,0,0,0.2671,0.0462,0.1265,0,0,0,0,0,0,0.2222,0.0385,0.1053,0.1368,0.0237,0.0648,0,0,0,0.0097,0.0017,0.0046,0.3318,0.0574,0.1572,0.096,0.0166,0.0455,1.1111,0.1923,0.5263,606
87334,7.7273,18.091,2.3412,0.0284,0.0037,0.0016,0,0,0,0.0765,0.0099,0.0042,0,0,0,0.0131,0.0017,0.0007,0.3411,0.0441,0.0189,0.0437,0.0057,0.0024,0,0,0,0.042,0.0054,0.0023,0.2638,0.0341,0.0146,0.1004,0.013,0.0056,0.9091,0.1176,0.0503,430
7700,0.2222,0,0,0.0131,0.059,0.0838,0,0,0,0.4206,1.893,0.3347,0,0,0.0014,0,0,0.0066,0.0627,0.2823,0.2329,0,0,0,0,0,0.3192,0,0,0,0.6145,2.7656,0.1712,0,0,0.1371,1.111,5,0,627
163896,3.0909,8.4545,2.7353,0.0492,0.0159,0.0058,0.0935,0.0303,0.0111,0.0252,0.0081,0.003,0,0,0,0.0076,0.0025,0.0009,0.2003,0.0648,0.0237,0.0628,0.0203,0.0074,0.207,0.067,0.0245,0.0191,0.0062,0.0023,0.1941,0.0628,0.023,0.0503,0.0163,0.0059,0.9091,0.2941,0.1075,549
293346,3.0714,10.4286,3.3953,0.0669,0.0218,0.0064,0.0239,0.0078,0.0023,0.0906,0.0295,0.0087,0,0,0,0,0,0,0.0987,0.0321,0.0095,0.0343,0.0112,0.0033,0,0,0,0.0366,0.0119,0.0035,0.3151,0.1026,0.0302,0.0482,0.0157,0.0046,0.7143,0.2326,0.0685,621
80621,0.2,4.9,24.5003,0.063,0.3149,0.0129,0.0519,0.2596,0.0106,0.1557,0.7787,0.0318,0,0,0,0,0,0,0.0567,0.2835,0.0116,0.0266,0.1329,0.0054,0,0,0,0.0216,0.1079,0.0044,0.5987,2.9935,0.1222,0.0258,0.1291,0.0053,1,5.0001,0.2041,588
22543,12.2,1,0.082,0.0391,0.0032,0.0391,0,0,0,0.1446,0.0119,0.1446,0,0,0,0.013,0.0011,0.013,0.176,0.0144,0.176,0.0815,0.0067,0.0815,0,0,0,0.0073,0.0006,0.0073,0.4718,0.0387,0.4718,0.0667,0.0055,0.0667,1,0.082,1,619
34023,0.6,2.8,4.6666,0.2205,0.3674,0.0787,0,0,0,0.4727,0.7878,0.1688,0,0,0,0,0,0,0.1371,0.2285,0.049,0.0332,0.0554,0.0119,0,0,0,0.0593,0.0989,0.0212,0,0,0,0.0772,0.1287,0.0276,1,1.6667,0.3571,641
378725,1.6429,10.6429,6.4783,0.0633,0.0385,0.0059,0,0,0,0.1006,0.0612,0.0095,0,0,0,0,0,0,0.1094,0.0666,0.0103,0.0377,0.023,0.0035,0,0,0,0.0441,0.0269,0.0041,0.306,0.1863,0.0288,0.0531,0.0323,0.005,0.7143,0.4348,0.0671,572
186574,0.8,6,7.5,0.1135,0.1419,0.0189,0.0332,0.0415,0.0055,0.1748,0.2185,0.0291,0,0,0,0,0,0,0.1448,0.181,0.0241,0.0838,0.1047,0.014,0,0,0,0.0506,0.0632,0.0084,0,0,0,0.0661,0.0826,0.011,0.6667,0.8333,0.1111,561
73994,0.6,8.5,14.1668,0.0637,0.1061,0.0075,0.0944,0.1573,0.0111,0.4215,0.7026,0.0496,0,0,0,0,0,0,0.0912,0.1519,0.0107,0.0091,0.0151,0.0011,0,0,0,0.0361,0.0602,0.0042,0.2367,0.3945,0.0278,0.0474,0.0789,0.0056,1,1.6667,0.1176,555
13661,12.3635,1.3636,0.1103,0.0545,0.0044,0.0399,0,0,0,0.267,0.0216,0.1958,0,0,0,0,0,0,0.3104,0.0251,0.2277,0.1378,0.0111,0.1011,0,0,0,0.0149,0.0012,0.011,0,0,0,0.1244,0.0101,0.0913,0.9091,0.0735,0.6667,625
34803,12.5,0.4,0.032,0.0297,0.0024,0.0741,0,0,0,0.1396,0.0112,0.3491,0,0,0,0,0,0,0.1641,0.0131,0.4103,0.0648,0.0052,0.1621,0.2884,0.0231,0.721,0.0076,0.0006,0.019,0.242,0.0194,0.605,0.0638,0.0051,0.1595,1,0.08,2.5,674
119566,4.0909,9.7272,2.3778,0.055,0.0135,0.0057,0.0366,0.009,0.0038,0.2034,0.0497,0.0209,0,0,0,0,0,0,0.1208,0.0295,0.0124,0.0445,0.0109,0.0046,0,0,0,0.0558,0.0136,0.0057,0.32,0.0782,0.0329,0.0729,0.0178,0.0075,0.9091,0.2222,0.0935,557
266057,2.5,4.6429,1.8571,0.0474,0.019,0.0102,0,0,0,0.1069,0.0428,0.023,0,0,0,0,0,0,0.1165,0.0466,0.0251,0.0473,0.0189,0.0102,0,0,0,0.0431,0.0172,0.0093,0.2967,0.1187,0.0639,0.0564,0.0226,0.0121,0.7143,0.2857,0.1538,580
68967,0.8,8.3,10.3749,0.0519,0.0648,0.0062,0.0926,0.1158,0.0112,0.2807,0.3509,0.0338,0,0,0,0,0,0,0.0778,0.0972,0.0094,0.023,0.0287,0.0028,0,0,0,0.0353,0.0442,0.0043,0.3926,0.4907,0.0473,0.0462,0.0577,0.0056,1,1.25,0.1205,581
8988,0.3636,0.7273,2.0003,0.0249,0.0685,0.0343,0.2701,0.743,0.3714,0.1007,0.2769,0.1384,0,0,0,0,0,0,0.117,0.3219,0.1609,0.0117,0.0321,0.0161,0,0,0,0,0,0,0.3538,0.9731,0.4865,0.0308,0.0848,0.0424,0.9091,2.5003,1.25,661
24082,11.6668,0,0,0.0306,0.0026,0,0,0,0.0678,0.1587,0.0136,0,0,0,0.0003,0,0,0.0114,0.1958,0.0168,0.2547,0.173,0.0148,0.1318,0,0,0.1102,0.009,0.0008,0.024,0.4708,0.0404,0,0.0732,0.0063,0.1128,1.1111,0.0952,0,628
359558,1.1667,12.0833,10.3571,0.0649,0.0556,0.0054,0,0,0,0.0761,0.0652,0.0063,0,0,0,0,0,0,0.0933,0.08,0.0077,0.0385,0.033,0.0032,0.1087,0.0932,0.009,0.0336,0.0288,0.0028,0.3779,0.3239,0.0313,0.0403,0.0346,0.0033,0.8333,0.7143,0.069,524
17116,7.2,0.3,0.0417,0.0438,0.0061,0.1459,0,0,0,0.1431,0.0199,0.4769,0,0,0,0.0118,0.0016,0.0393,0.1711,0.0238,0.5702,0.0986,0.0137,0.3285,0,0,0,0.0077,0.0011,0.0257,0.4597,0.0639,1.5324,0.0643,0.0089,0.2142,1,0.1389,3.3332,654
42325,14.4,0.8,0.0556,0.0248,0.0017,0.031,0,0,0,0.1806,0.0125,0.2257,0,0,0,0.017,0.0012,0.0212,0.2025,0.0141,0.2531,0.1044,0.0073,0.1305,0.3768,0.0262,0.471,0.0099,0.0007,0.0124,0,0,0,0.084,0.0058,0.105,1,0.0694,1.25,642
59723,1.3,5.6,4.3077,0.0676,0.052,0.0121,0.0867,0.0667,0.0155,0.2619,0.2015,0.0468,0,0,0,0.1403,0.1079,0.0251,0.0892,0.0686,0.0159,0.0251,0.0193,0.0045,0.2495,0.1919,0.0446,0.0362,0.0278,0.0065,0,0,0,0.0435,0.0335,0.0078,1,0.7692,0.1786,586
65215,9.0909,0.1818,0.02,0.0343,0.0038,0.1887,0,0,0,0.1091,0.012,0.6003,0,0,0,0,0,0,0.1339,0.0147,0.7364,0.1221,0.0134,0.6716,0.2272,0.025,1.2496,0.006,0.0007,0.0331,0.2261,0.0249,1.2436,0.0504,0.0055,0.277,0.9091,0.1,5.0001,663
180627,3.4,1,0.2941,0.034,0.01,0.034,0.1386,0.0408,0.1386,0.037,0.0109,0.037,0,0,0,0.0128,0.0038,0.0128,0.316,0.093,0.316,0.0511,0.015,0.0511,0,0,0,0.0308,0.009,0.0308,0.3058,0.0899,0.3058,0.074,0.0218,0.074,1,0.2941,1,613
123476,3.8333,11.6667,3.0435,0.0781,0.0204,0.0067,0,0,0,0.1105,0.0288,0.0095,0,0,0,0.0439,0.0115,0.0038,0.1192,0.0311,0.0102,0.0482,0.0126,0.0041,0,0,0,0.0441,0.0115,0.0038,0.3314,0.0864,0.0284,0.058,0.0151,0.005,0.8333,0.2174,0.0714,544
106933,1.8182,8,4.4,0.1036,0.057,0.0129,0,0,0,0.1633,0.0898,0.0204,0,0,0,0,0,0,0.0556,0.0306,0.007,0.0289,0.0159,0.0036,0,0,0,0.0144,0.0079,0.0018,0.5226,0.2874,0.0653,0.0208,0.0114,0.0026,0.9091,0.5,0.1136,532
21618,8.8183,0.5455,0.0619,0.0456,0.0052,0.0835,0,0,0,0.113,0.0128,0.2071,0,0,0,0,0,0,0.1358,0.0154,0.2489,0.1215,0.0138,0.2228,0,0,0,0.0052,0.0006,0.0095,0.4437,0.0503,0.8134,0.0444,0.005,0.0814,0.9091,0.1031,1.6666,589
39300,6.3,1.4,0.2222,0.056,0.0089,0.04,0,0,0,0.1745,0.0277,0.1246,0,0,0,0.0151,0.0024,0.0108,0.1722,0.0273,0.123,0.0623,0.0099,0.0445,0,0,0,0.0087,0.0014,0.0062,0.4321,0.0686,0.3086,0.0791,0.0125,0.0565,1,0.1587,0.7143,638
82514,1.4,7.9,5.6428,0.0196,0.014,0.0025,0,0,0,0.2657,0.1898,0.0336,0.0033,0.0023,0.0004,0.1677,0.1198,0.0212,0.0732,0.0523,0.0093,0.0128,0.0092,0.0016,0,0,0,0.0305,0.0218,0.0039,0.3831,0.2737,0.0485,0.044,0.0314,0.0056,1,0.7143,0.1266,570
20217,0.5,4,8.0004,0.0876,0.1752,0.0219,0.4122,0.8244,0.103,0.1582,0.3165,0.0396,0,0,0,0.0663,0.1326,0.0166,0.1899,0.3798,0.0475,0.0385,0.0771,0.0096,0,0,0,0,0,0,0,0,0,0.0473,0.0946,0.0118,1,2.0001,0.25,561
69510,2.75,3.6667,1.3333,0.0692,0.0252,0.0189,0,0,0,0.1592,0.0579,0.0434,0,0,0,0,0,0,0.175,0.0636,0.0477,0.0496,0.018,0.0135,0.2261,0.0822,0.0617,0.0699,0.0254,0.0191,0,0,0,0.0845,0.0307,0.023,0.8333,0.303,0.2273,626
289356,3.7273,10.6364,2.8537,0.0384,0.0103,0.0036,0.1033,0.0277,0.0097,0.0281,0.0075,0.0026,0,0,0,0.0105,0.0028,0.001,0.2146,0.0576,0.0202,0.0325,0.0087,0.0031,0.2277,0.0611,0.0214,0.021,0.0056,0.002,0.1778,0.0477,0.0167,0.0551,0.0148,0.0052,0.9091,0.2439,0.0855,546
100653,7.8,14.5,1.859,0.0394,0.0051,0.0027,0.2099,0.0269,0.0145,0.0716,0.0092,0.0049,0,0,0,0.0178,0.0023,0.0012,0.4356,0.0559,0.03,0.067,0.0086,0.0046,0,0,0,0.0467,0.006,0.0032,0,0,0,0.1119,0.0143,0.0077,1,0.1282,0.069,498
52682,0.9,1,1.1111,0.1254,0.1393,0.1254,0,0,0,0.2054,0.2282,0.2054,0.0009,0.001,0.0009,0,0,0,0.049,0.0545,0.049,0.0241,0.0267,0.0241,0.132,0.1467,0.132,0.0191,0.0213,0.0191,0.421,0.4678,0.421,0.0231,0.0257,0.0231,1,1.1111,1,591
44806,0.5455,5.1819,9.4999,0.0124,0.0227,0.0024,0.2391,0.4383,0.0461,0.0902,0.1653,0.0174,0,0,0,0,0,0,0.1392,0.2552,0.0269,0.0113,0.0207,0.0022,0.0885,0.1622,0.0171,0,0,0,0.3009,0.5516,0.0581,0.0275,0.0505,0.0053,0.9091,1.6667,0.1754,622
120753,1.4,3,2.1429,0.0381,0.0272,0.0127,0.073,0.0522,0.0243,0.2223,0.1588,0.0741,0,0,0,0,0,0,0.0661,0.0472,0.022,0.0208,0.0148,0.0069,0.21,0.15,0.07,0.0304,0.0217,0.0101,0.3029,0.2164,0.101,0.0364,0.026,0.0121,1,0.7143,0.3333,655
0,0,8.4827,3.95,0.1056,0,0,0,0,0,0.2224,0,0,0,0,0,0,0.0199,0.005,0.0562,0.0304,0.0077,0.084,0.0047,0.0012,0.0762,0.0386,0.0098,0.0285,0,0,0.4452,0.3929,0.0995,0.0397,0.0135,0.0034,0.848,0.5,0.1266,560
16772,0.5,0,0,0.0142,0.0284,0.0281,0,0,0,0.313,0.6259,0.0712,0,0,0,0,0,0.0118,0.0507,0.1014,0.018,0,0,0,0,0,0.3198,0,0,0,0.8722,1.7443,1.0965,0,0,0,1.25,2.5,0.9786,619
0,0.9685,13.19,2.5001,0.0396,0,0,0.1069,0,0,0,0,0,0.001,0,0,0.0854,0.0116,0.0046,0.1363,0.0212,0.0085,0,0.0029,0.0012,0,0,0,0.051,0,0,0.0538,0.249,0.0996,0.0695,0.0095,0.0038,0.9682,0.2941,0.1176,531
110735,3.5,2.0833,0.5952,0.0513,0.0147,0.0246,0,0,0,0.1998,0.0571,0.0959,0,0,0,0.0688,0.0197,0.033,0.1342,0.0383,0.0644,0.0558,0.016,0.0268,0.1924,0.055,0.0924,0.0595,0.017,0.0285,0,0,0,0.0715,0.0204,0.0343,0.8333,0.2381,0.4,603
92747,1.9,5.4,2.8421,0.0943,0.0496,0.0175,0.0748,0.0394,0.0139,0.2263,0.1191,0.0419,0,0,0,0,0,0,0.0773,0.0407,0.0143,0.03,0.0158,0.0056,0,0,0,0.0259,0.0136,0.0048,0.4337,0.2283,0.0803,0.0375,0.0198,0.007,1,0.5263,0.1852,606
51154,1.6,4.3,2.6875,0.1006,0.0628,0.0234,0,0,0,0.1968,0.123,0.0458,0,0,0,0,0,0,0.0672,0.042,0.0156,0.0072,0.0045,0.0017,0.1867,0.1167,0.0434,0.027,0.0169,0.0063,0.3819,0.2387,0.0888,0.0326,0.0204,0.0076,1,0.625,0.2326,617
30684,1.7,4.8,2.8235,0.0469,0.0276,0.0098,0,0,0,0.2193,0.129,0.0457,0,0,0,0,0,0,0.0751,0.0442,0.0156,0.03,0.0177,0.0063,0,0,0,0.0275,0.0162,0.0057,0.5653,0.3325,0.1178,0.0359,0.0211,0.0075,1,0.5882,0.2083,549
339872,2.8333,8.0833,2.8529,0.0744,0.0263,0.0092,0.0271,0.0096,0.0033,0.1328,0.0469,0.0164,0,0,0,0,0,0,0.1117,0.0394,0.0138,0.0473,0.0167,0.0059,0,0,0,0.0411,0.0145,0.0051,0.3451,0.1218,0.0427,0.0539,0.019,0.0067,0.8333,0.2941,0.1031,558
83800,7.7,0.2,0.026,0.034,0.0044,0.1701,0,0,0,0.1046,0.0136,0.5232,0,0,0,0,0,0,0.1297,0.0168,0.6487,0.1051,0.0137,0.5255,0.2204,0.0286,1.1019,0.0058,0.0008,0.0291,0.3516,0.0457,1.7578,0.0487,0.0063,0.2436,1,0.1299,5,677
0,0,12.7546,1.8182,0.0283,0,0,0,0,0,0.3176,0,0,0.0015,0,0,0.0193,0.0259,0.0143,0.257,0.0347,0.0191,0.096,0.005,0.0027,0.2768,0,0,0.0282,0,0,0.1666,0.3711,0.2041,0.0301,0.0179,0.0098,1.0356,0.4545,0.25,540
